Code INSEE;Code Postal;Commune
58164;58400;MESVES-SUR-LOIRE
9323;9500;VALS
29032;29950;CLOHARS-FOUESNANT
59446;59195;OISY
1187;1260;HOTONNES
65177;65220;FONTRAILLES
21527;21340;LA ROCHEPOT
80196;80490;CITERNE
31546;31560;SEYRE
61225;61240;LIGNERES
28056;28410;BOUTIGNY-PROUAIS
72062;72400;LA CHAPELLE-DU-BOIS
49370;49400;VERRIE
51566;51510;THIBIE
72078;72170;CHERANCE
17109;17220;CLAVETTE
25030;25170;AUDEUX
27660;27270;LA TRINITE-DE-REVILLE
64051;64120;ARRAUTE-CHARRITTE
27195;27160;DAME-MARIE
43127;43210;MALVALETTE
41149;41800;MONTOIRE-SUR-LE-LOIR
63158;63630;FAYET-RONAYE
71587;71250;VITRY-LES-CLUNY
67348;67210;OBERNAI
13043;13180;GIGNAC-LA-NERTHE
79356;79150;VOULTEGON
41095;41160;FRETEVAL
41297;41600;YVOY-LE-MARRON
15261;15200;LE VIGEAN
22042;22450;COATREVEN
1221;1260;LOMPNIEU
70216;70300;ESBOZ-BREST
2803;2160;LA VILLE-AUX-BOIS-LES-PONTAVERT
65383;65220;SADOURNIN
49057;49310;CERNUSSON
33084;33880;CAMBES
84110;84390;SAINT-LEGER-DU-VENTOUX
67451;67160;SCHLEITHAL
11260;11330;MOUTHOUMET
57380;57790;LANEUVEVILLE-LES-LORQUIN
59088;59280;BOIS-GRENIER
57614;57370;SAINT-JEAN-KOURTZERODE
25443;25440;PALANTINE
32077;32320;CASTELNAU-D'ANGLES
24414;24140;SAINT-GEORGES-DE-MONTCLARD
65352;65400;OUZOUS
8418;8220;SEVIGNY-WALEPPE
2662;2210;ROZET-SAINT-ALBIN
83054;83210;LA FARLEDE
30120;30160;GAGNIERES
43015;43300;AUVERS
69071;69250;CURIS-AU-MONT-D'OR
22341;22640;TRAMAIN
27633;27420;LES THILLIERS-EN-VEXIN
33190;33840;GOUALADE
34113;34770;GIGEAN
80168;80750;CANDAS
78005;78260;ACHERES
25210;25550;ECHENANS
89152;89400;EPINEAU-LES-VOVES
38055;38510;BRANGUES
5172;5700;TRESCLEOUX
2800;2540;VIFFORT
89017;89160;ARGENTEUIL-SUR-ARMANCON
78265;78890;GARANCIERES
71098;71320;CHARBONNAT
57617;57420;SAINT-JURE
61447;61790;SAINT-PIERRE-DU-REGARD
72181;72000/72100;LE MANS
9176;9250;LUZENAC
22053;22250;EREAC
63174;63890;GRANDVAL
80654;80132;QUESNOY-LE-MONTANT
79212;79190;PLIBOUX
3301;3190;VAUX
31371;31540;MONTEGUT-LAURAGAIS
23255;23230;TROIS-FONDS
19275;19200;USSEL
15151;15170;PEYRUSSE
9194;9500;MIREPOIX
80430;80200;HERBECOURT
21464;21700;NUITS-SAINT-GEORGES
7160;7690;MONESTIER
11102;11250;COUFFOULENS
60655;60400;VARESNES
62406;62121;HAMELINCOURT
80456;80430;LAFRESGUIMONT-SAINT-MARTIN
38127;38710;CORNILLON-EN-TRIEVES
66041;66600;CASES-DE-PENE
55379;55120;LE NEUFOUR
22242;22240;PLURIEN
79062;79140;CERIZAY
76018;76890;VAL-DE-SAANE
28286;28120;OLLE
21109;21570;BRION-SUR-OURCE
37282;37290;YZEURES-SUR-CREUSE
4206;4300;SIGONCE
70076;70700;BONNEVENT-VELLOREILLE
58289;58250;TERNANT
85180;85700;LA POMMERAIE-SUR-SEVRE
64463;64260;REBENACQ
22234;22170;PLOUVARA
52069;52120;BRAUX-LE-CHATEL
88233;88270;HAROL
37261;37000/37100/37200;TOURS
11282;11230;PEYREFITTE-DU-RAZES
79113;79150;ETUSSON
8028;8320;AUBRIVES
30081;30200;CHUSCLAN
39498;39700;SALANS
24481;24800;SAINT-PAUL-LA-ROCHE
13021;13620;CARRY-LE-ROUET
52055;52300;BLECOURT
21372;21400;MAISEY-LE-DUC
2B193;20236;OMESSA
4087;4230;FONTIENNE
70559;70000;VILLEPAROIS
59063;59157;BEAUVOIS-EN-CAMBRESIS
58049;58140;CHALAUX
43228;43500;SAINT-VICTOR-SUR-ARLANC
22060;22150;GAUSSON
93050;93330;NEUILLY-SUR-MARNE
63437;63810;TREMOUILLE-SAINT-LOUP
2283;2250;ERLON
9175;9100;LUDIES
34019;34260;AVENE
65482;65150;CANTAOUS
70130;70700;CHARCENNE
14079;14910;BLONVILLE-SUR-MER
55271;55800;LAHEYCOURT
72163;72270;LIGRON
36116;36150;MENETREOLS-SOUS-VATAN
67551;67202;WOLFISHEIM
85064;85140;CHAUCHE
19156;19190;PALAZINGES
80094;80110;BERTEAUCOURT-LES-THENNES
7144;7110;LOUBARESSE
42297;42110;SALVIZINET
21440;21170;MONTOT
16037;16210;BELLON
90069;90120;MEZIRE
33204;33190;HURE
26183;26400;MIRABEL-ET-BLACONS
89217;89130;LALANDE
19202;19270;SAINTE-FEREOLE
21574;21610;SAINT-SEINE-SUR-VINGEANNE
66003;66110;AMELIE-LES-BAINS-PALALDA
42252;42130;SAINT-LAURENT-ROCHEFORT
3229;3400;SAINT-ENNEMOND
67109;67270;DURNINGEN
53249;53160;SAINT-PIERRE-SUR-ORTHE
27013;27380;AMFREVILLE-SOUS-LES-MONTS
32007;32430;ARDIZAS
61385;61230;SAINT-EVROULT-DE-MONTFORT
32292;32330;MOUCHAN
47240;47210;SAINT-ETIENNE-DE-VILLEREAL
4218;4170;THORAME-BASSE
32338;32800;RAMOUZENS
57625;57170;SALONNES
38288;38780;OYTIER-SAINT-OBLAS
77243;77400;LAGNY-SUR-MARNE
42332;42300;VILLEREST
15027;15340;CALVINET
23166;23800;SAGNAT
30194;30160;PEYREMALE
54496;54170;SAULXURES-LES-VANNES
56204;56500;SAINT-ALLOUESTRE
1002;1640;L'ABERGEMENT-DE-VAREY
28234;28120;MARCHEVILLE
88121;88330;DAMAS-AUX-BOIS
88190;88440;FRIZON
24093;24320;CERCLES
57109;57570;BREISTROFF-LA-GRANDE
76554;76116;SAINT-AIGNAN-SUR-RY
95149;95270;CHAUMONTEL
37227;37130;SAINT-MICHEL-SUR-LOIRE
70277;70400;GRANGES-LE-BOURG
23175;23150;SOUS-PARSAT
63266;63340;ORSONNETTE
58059;58400;LA CHARITE-SUR-LOIRE
16172;16320;JUILLAGUET
62100;62990;BEAURAINVILLE
18266;18160;TOUCHAY
13119;13470;CARNOUX-EN-PROVENCE
35099;35410;DOMLOUP
39319;39600;MATHENAY
40115;40465;GOUSSE
89124;89140;COURLON-SUR-YONNE
2A300;20170;SAN-GAVINO-DI-CARBINI
63352;63340;SAINT-GERMAIN-LEMBRON
41263;41800;TREHET
72318;72610;SAINT-RIGOMER-DES-BOIS
67430;67220;SAINT-PIERRE-BOIS
91086;91070;BONDOUFLE
64324;64290;LASSEUBE
46291;46240;SAINT-SAUVEUR-LA-VALLEE
88209;88190;GOLBEY
56261;56250;LA VRAIE-CROIX
38154;38740;ENTRAIGUES
21409;21700;MEUILLEY
37092;37380;CROTELLES
68177;68610;LAUTENBACH
59379;59252;MARCQ-EN-OSTREVENT
33447;33230;SAINT-MEDARD-DE-GUIZIERES
11327;11290;ROULLENS
12146;12000;LE MONASTERE
51153;51530;CHOUILLY
86113;86240;ITEUIL
67477;67220;STEIGE
80724;80480;SALEUX
27686;27680;VIEUX-PORT
1271;1300;NATTAGES
23254;23600;TOULX-SAINTE-CROIX
95523;95780;LA ROCHE-GUYON
52325;52240;MILLIERES
76093;76220;BEZANCOURT
28356;28290;SAINT-PELLERIN
68331;68280;SUNDHOFFEN
55262;55600;JUVIGNY-SUR-LOISON
32058;32230;BLOUSSON-SERIAN
79183;79140;MONTRAVERS
42274;42260;SAINT-POLGUES
10190;10270;LAUBRESSEL
5132;5500;SAINT-BONNET-EN-CHAMPSAUR
88512;88600;VIMENIL
52070;52200;BRENNES
19141;19340;MONESTIER-MERLINES
68289;68270;RUELISHEIM
24536;24500;SINGLEYRAC
65381;65330;SABARROS
38393;38260;SAINT-HILAIRE-DE-LA-COTE
54585;54290;VIRECOURT
9074;9500;CAMON
61484;61260;LE THEIL
59168;59830;CYSOING
50090;50640;BUAIS
93010;93140;BONDY
8073;8290;BOSSUS-LES-RUMIGNY
80263;80700;L'ECHELLE-SAINT-AURIN
37248;37500;SEUILLY
82127;82200;MONTESQUIEU
59260;59254;GHYVELDE
34197;34800;PERET
77470;77220;TOURNAN-EN-BRIE
33468;33350;SAINTE-RADEGONDE
15169;15240;SAIGNES
88528;88460;XAMONTARUPT
62553;62550;MAREST
1234;1300;MARIGNIEU
49091;49320;CHEMELLIER
32024;32410;AYGUETINTE
27523;27300;SAINT-CLAIR-D'ARCEY
67232;67250;KEFFENACH
72004;72540;AMNE
17117;17470;CONTRE
65015;65220;ANTIN
76297;76220;GANCOURT-SAINT-ETIENNE
2636;2240;REGNY
40230;40465;PONTONX-SUR-L'ADOUR
88430;88140;SAINT-OUEN-LES-PAREY
54212;54260;FRESNOIS-LA-MONTAGNE
61404;61400;SAINT-HILAIRE-LE-CHATEL
89421;89420;TREVILLY
46079;46360;CRAS
64211;64420;ESLOURENTIES-DABAN
10312;10130;RACINES
57032;57130;ARS-SUR-MOSELLE
22072;22390;GURUNHUEL
63449;63710;LE VERNET-SAINTE-MARGUERITE
45270;45730;SAINT-BENOIT-SUR-LOIRE
62213;62144;CARENCY
15263;15300;VIRARGUES
18031;18350;BLET
28364;28800;SANCHEVILLE
2B281;20233;SISCO
27510;27120;SAINT-AQUILIN-DE-PACY
76217;76200;DIEPPE
86165;86500;MONTMORILLON
56114;56360;LOCMARIA
40097;40320;EUGENIE-LES-BAINS
50639;50800;VILLEDIEU-LES-POELES
8459;8110;TREMBLOIS-LES-CARIGNAN
47295;47150;SAVIGNAC-SUR-LEYZE
66091;66230;LAMANERE
57253;57815;GONDREXANGE
67467;67320;SIEWILLER
81003;81250;ALBAN
52009;52360;ANDILLY-EN-BASSIGNY
14364;14250;LINGEVRES
15255;15130;VEZAC
10201;10210;LA LOGE-POMBLIN
60026;60360;AUCHY-LA-MONTAGNE
52439;52160;ROUVRES-SUR-AUBE
77284;77100;MEAUX
28192;28480;HAPPONVILLIERS
12228;12480;SAINT-IZAIRE
64372;64460;MAURE
52388;52500;PIERREMONT-SUR-AMANCE
59146;59152;CHERENG
56223;56350;SAINT-JEAN-LA-POTERIE
72186;72170;MARESCHE
17409;17200;SAINT-SULPICE-DE-ROYAN
87156;87590;SAINT-JUST-LE-MARTEL
9147;9700;LABATUT
38352;38080;SAINT-ALBAN-DE-ROCHE
52214;52320;LA GENEVROYE
53132;53120;LEVARE
42229;42670;SAINT-GERMAIN-LA-MONTAGNE
50612;50300;VAINS
68004;68130;ALTKIRCH
60190;60620;CUVERGNON
89321;89390;RAVIERES
27581;27680;SAINT-OUEN-DES-CHAMPS
97607;97660;DEMBENI
97118;97170;PETIT-BOURG
17075;17430;CABARIOT
14161;14130;CLARBEC
28285;28700;OINVILLE-SOUS-AUNEAU
62181;62116;BUCQUOY
18179;18110;PIGNY
25561;25320;THORAISE
59139;59540;CAUDRY
14139;14350;CARVILLE
88395;88700;ROMONT
1419;1710;THOIRY
11338;11300;SAINT-COUAT-DU-RAZES
21130;21110;CHAMBEIRE
10200;10140;LA LOGE-AUX-CHEVRES
34127;34130;LANSARGUES
67018;67310;BALBRONN
80698;80540;SAINT-AUBIN-MONTENOY
76394;76260;LONGROY
88117;88170;COURCELLES-SOUS-CHATENOIS
9126;9300;FREYCHENET
30348;30360;VEZENOBRES
1365;1290;SAINT-JEAN-SUR-VEYLE
14511;14380;PONT-BELLANGER
63247;63790;MUROL
31007;31230;AMBAX
63286;63440;POUZOL
30099;30170;CROS
45347;45300;VRIGNY
80523;80300;MEAULTE
57322;57320;HESTROFF
15045;15110;CHAUDES-AIGUES
24220;24380;LACROPTE
54491;54560;SANCY
74203;74500;NOVEL
36003;36120;AMBRAULT
19154;19410;ORGNAC-SUR-VEZERE
56165;56800;PLOERMEL
51059;51300;BIGNICOURT-SUR-MARNE
51143;51800;LE CHEMIN
74094;74380;CRANVES-SALES
65268;65380;LAYRISSE
2415;2600;LAVERSINE
28254;28190;MITTAINVILLIERS
21142;21440;CHANCEAUX
14748;14130;VIEUX-BOURG
71426;71390;SAINTE-HELENE
9075;9350;CAMPAGNE-SUR-ARIZE
80614;80600;OUTREBOIS
36074;36700;FLERE-LA-RIVIERE
62062;62650;AVESNES
69058;69115;CHIROUBLES
1300;1130;LE POIZAT
70481;70130;SAVOYEUX
31280;31310;LATRAPE
82016;82150;BELVEZE
14520;14340;LE PRE-D'AUGE
41181;41110;POUILLE
16300;16230;SAINT-ANGEAU
10423;10140;LA VILLENEUVE-AU-CHENE
45158;45490;GONDREVILLE
84121;84240;SANNES
60184;60350;CROUTOY
65084;65360;BERNAC-DESSUS
64188;64130;CHERAUTE
70189;70190;CROMARY
16066;16480;BROSSAC
18113;18350;IGNOL
33389;33820;SAINT-CIERS-SUR-GIRONDE
9208;9160;MONTGAUCH
23134;23460;LE MONTEIL-AU-VICOMTE
64096;64390;BARRAUTE-CAMU
27658;27110;LE TREMBLAY-OMONVILLE
51563;51270;TALUS-SAINT-PRIX
89463;89230;VILLENEUVE-SAINT-SALVES
65212;65240;GUCHEN
64404;64470;MONTORY
60117;60400;BUSSY
50536;50270;SAINT-PIERRE-D'ARTHEGLISE
81321;81240;LE VINTROU
2479;2160;MERVAL
2338;2270;FROIDMONT-COHARTILLE
29296;29120;TREMEOC
60365;60360;LIHUS
25530;25430;SANCEY-LE-LONG
89447;89700;VEZINNES
49271;49370;SAINT-CLEMENT-DE-LA-PLACE
56143;56190;MUZILLAC
16111;16190;COURGEAC
58258;58160;SAINT-OUEN-SUR-LOIRE
64116;64260;BESCAT
68012;68700;ASPACH-LE-HAUT
54452;54450;REILLON
57698;57580;VATIMONT
62854;62144;VILLERS-AU-BOIS
66218;66760;UR
36202;36250;SAINT-MAUR
81117;81300;LABESSIERE-CANDEIL
25386;25190;MONTANCY
76170;76590;LA CHAPELLE-DU-BOURGAY
22104;22980;LANGUEDIAS
34096;34600;FAUGERES
5128;5200;SAINT-ANDRE-D'EMBRUN
1211;1240;LENT
39149;39380;CHISSEY-SUR-LOUE
81262;81170;SAINT-MARCEL-CAMPES
72255;72140;ROUESSE-VASSE
74200;74500;NEUVECELLE
17318;17590;SAINT-CLEMENT-DES-BALEINES
11382;11400;SOUILHANELS
80236;80500;DAVENESCOURT
78120;78830;BULLION
27448;27120;PACY-SUR-EURE
34156;34800;MERIFONS
45339;45270;VILLEMOUTIERS
70518;70160;LE VAL-SAINT-ELOI
33377;33220;SAINT-AVIT-DE-SOULEGE
64157;64260;BUZY
80730;80470;SAVEUSE
61101;61570;LE CHATEAU-D'ALMENECHES
77115;77710;CHEVRY-EN-SEREINE
60347;60220;LANNOY-CUILLERE
11249;11230;MONTJARDIN
27526;27500;SAINTE-CROIX-SUR-AIZIER
39362;39570;MONTMOROT
52090;52600;CELSOY
27151;27380;CHARLEVAL
88099;88150;CHAVELOT
32268;32490;MONFERRAN-SAVES
11101;11500;COUDONS
22111;22610;LANMODEZ
81320;81170;VINDRAC-ALAYRAC
76617;76160;SAINT-MARTIN-DU-VIVIER
40142;40465;LALUQUE
81044;81500;CABANES
55416;55120;RARECOURT
67095;67430;DIEMERINGEN
26300;26310;SAINT-DIZIER-EN-DIOIS
27446;27190;ORMES
41205;41190;SAINT-CYR-DU-GAULT
2068;2250;BERLANCOURT
88407;88630;RUPPES
51126;51800;LA CHAPELLE-FELCOURT
17324;17150;SAINT-DIZANT-DU-BOIS
85132;85420;MAILLE
79004;79370;AIGONNAY
35139;35890;LAILLE
28250;28160;MEZIERES-AU-PERCHE
61476;61360;SURE
35269;35140;SAINT-GEORGES-DE-CHESNE
80709;80140;SAINT-MAULVIS
11079;11390;CAUDEBRONDE
71393;71340;SAINT-BONNET-DE-CRAY
39166;39240;CORNOD
71468;71670;SAINT-PIERRE-DE-VARENNES
2432;2220;LIME
77167;77126;EGLIGNY
93049;93360;NEUILLY-PLAISANCE
33062;33910;BONZAC
41074;41220;DHUIZON
3236;3260;SAINT-GERMAIN-DES-FOSSES
17346;17430;SAINT-HIPPOLYTE
2B230;20246;PIEVE
12087;12340;CRUEJOULS
22313;22320;SAINT-MARTIN-DES-PRES
39241;39570;FREBUANS
28291;28150;OUARVILLE
17323;17650;SAINT-DENIS-D'OLERON
2B286;20213;SORBO-OCAGNANO
26282;26150;ROMEYER
71229;71160;LES GUERREAUX
58222;58500;RIX
35190;35420;MONTHAULT
2496;2470;MONNES
74050;74420;BURDIGNIN
32165;32200;JUILLES
58138;58240;LANGERON
90004;90800;ARGIESANS
59408;59283;MONCHEAUX
29015;29860;BOURG-BLANC
91109;91150;BRIERES-LES-SCELLES
68356;68130;WALHEIM
95256;95740;FREPILLON
59256;59273;FRETIN
8204;8130;GUINCOURT
26337;26270;SAULCE-SUR-RHONE
34201;34360;PIERRERUE
10077;10700;CHAMPIGNY-SUR-AUBE
60681;60650;VILLERS-SAINT-BARTHELEMY
53172;53360;ORIGNE
39202;39110;DOURNON
26246;26150;PONET-ET-SAINT-AUBAN
28329;28200;SAINT-CHRISTOPHE
24392;24590;SAINT-CREPIN-ET-CARLUCET
26338;26740;SAUZET
21634;21360;THOREY-SUR-OUCHE
11293;11250;POMAS
18039;18300;BUE
26065;26400;CHABRILLAN
27426;27830;NEAUFLES-SAINT-MARTIN
53074;53100;CONTEST
27499;27270;LA ROUSSIERE
8411;8130;SEMUY
47299;47410;SERIGNAC-PEBOUDOU
24148;24240;CUNEGES
25535;25580;SAULES
30199;30120;POMMIERS
2560;2800;NOUVION-LE-COMTE
60326;60680;JONQUIERES
52353;52800;NOGENT
11379;11130;SIGEAN
53021;53440;LA BAZOGE-MONTPINCON
51432;51230;PLEURS
35336;35460;LE TIERCENT
35141;35450;LANDAVRAN
65445;65130;TILHOUSE
1072;1250;CEYZERIAT
17455;17250;LA VALLEE
62210;62270;CANTELEUX
36191;36150;SAINT-FLORENTIN
7270;7400;SAINT-MARTIN-SUR-LAVEZON
16425;16110;YVRAC-ET-MALLEYRAND
32228;32140;MANENT-MONTANE
79127;79360;LA FOYE-MONJAULT
32350;32100;ROQUEPINE
30010;30140;ANDUZE
10043;10170;BESSY
14387;14270;MAGNY-LE-FREULE
59279;59250;HALLUIN
37257;37260;THILOUZE
2148;2370;CELLES-SUR-AISNE
51395;51120;NESLE-LA-REPOSTE
14318;14470;GRAYE-SUR-MER
68046;68290;BOURBACH-LE-HAUT
26084;26300;CHATEAUNEUF-SUR-ISERE
6136;6380;SOSPEL
66122;66500;NOHEDES
73306;73450;VALLOIRE
12224;12130;SAINT-GENIEZ-D'OLT
21181;21230;CLOMOT
50325;50570;LE MESNIL-VIGOT
46262;46800;SAINT-CYPRIEN
2B338;20229;VALLE-D'OREZZA
36210;36230;SARZAY
22259;22100;QUEVERT
10131;10170;DROUPT-SAINT-BASLE
64502;64520;SAMES
80740;80250;SOURDON
59289;59294;HAUSSY
9116;9100;ESCOSSE
38091;38300;CHATEAUVILAIN
84108;84210;SAINT-DIDIER
12304;12420;VITRAC-EN-VIADENE
54270;54590;HUSSIGNY-GODBRANGE
25296;25790;LES GRAS
54401;54450;NONHIGNY
32084;32380;CASTERON
76580;76690;SAINT-GEORGES-SUR-FONTAINE
88529;88130;XARONVAL
2713;2130;SERINGES-ET-NESLES
31444;31480;PUYSSEGUR
2421;2220;LESGES
78361;78200;MANTES-LA-JOLIE
12137;12160;MANHAC
77456;77650;SOISY-BOUY
62147;62175;BOIRY-SAINTE-RICTRUDE
71585;71530;VIREY-LE-GRAND
25473;25720;PUGEY
40317;40230;TOSSE
65105;65130;BOURG-DE-BIGORRE
29001;29560;ARGOL
59527;59350;SAINT-ANDRE-LEZ-LILLE
61362;61440;SAINT-ANDRE-DE-MESSEI
57042;57810;AVRICOURT
74078;74270;CLERMONT
48129;48300;ROCLES
88399;88460;LE ROULIER
73260;73240;SAINT-MAURICE-DE-ROTHERENS
38488;38460;SICCIEU-SAINT-JULIEN-ET-CARISIEU
19157;19160;PALISSE
51083;51800;BRAUX-SAINT-REMY
33380;33820;SAINT-CAPRAIS-DE-BLAYE
53027;53290;BEAUMONT-PIED-DE-BOEUF
11221;11390;LES MARTYS
67153;67270;GEISWILLER
77426;77720;SAINT-MERY
79211;79110;PIOUSSAY
61183;61390;GAPREE
24503;24340;SAINT-SULPICE-DE-MAREUIL
76694;76730;TOCQUEVILLE-EN-CAUX
7281;7130;SAINT-PERAY
27184;27400;CRASVILLE
16051;16170;BONNEVILLE
39284;39700;LAVANGEOT
66051;66500;CLARA
71469;71520;SAINT-PIERRE-LE-VIEUX
81323;81220;VITERBE
78009;78660;ALLAINVILLE
30206;30320;POULX
26074;26420;LA CHAPELLE-EN-VERCORS
23204;23130;SAINT-JULIEN-LE-CHATEL
91634;91640;VAUGRIGNEUSE
36190;36100;SAINTE-FAUSTE
63324;63630;SAINT-BONNET-LE-CHASTEL
87025;87800;BURGNAC
9214;9200;MOULIS
80346;80620;FRANQUEVILLE
36076;36220;FONTGOMBAULT
19255;19700;SEILHAC
2B037;20620;BIGUGLIA
89080;89260;LA CHAPELLE-SUR-OREUSE
58013;58700;ARTHEL
55484;55270;SEPTSARGES
58228;58150;SAINT-ANDELAIN
53238;53220;SAINT-MARS-SUR-LA-FUTAIE
81214;81470;PUECHOURSI
52197;52500;FAYL-BILLOT
36090;36240;JEU-MALOCHES
37059;37390;CHARENTILLY
31197;31210;FRANQUEVIELLE
69021;69690;BESSENAY
25196;25230;DASLE
25365;25250;MANCENANS
28260;28800;MONTHARVILLE
21364;21450;MAGNY-LAMBERT
10359;10130;SAINT-PHAL
67373;67320;PFALZWEYER
62689;62173;RANSART
2061;2110;BECQUIGNY
16221;16140;MONS
14383;14111;LOUVIGNY
77487;77000;VAUX-LE-PENIL
62107;62410;BENIFONTAINE
41284;41290;VILLENEUVE-FROUVILLE
14438;14210;MONDRAINVILLE
63078;63580;CHAMEANE
62277;62320;DROCOURT
9186;9350;MERAS
70039;70700;AUTOREILLE
62889;62720;WIERRE-EFFROY
65247;65100;ARRAYOU-LAHITTE
60446;60440;NANTEUIL-LE-HAUDOUIN
2541;2190;NEUFCHATEL-SUR-AISNE
60101;60440;BREGY
29052;29770;ESQUIBIEN
64351;64570;LOURDIOS-ICHERE
14260;14100;FAUGUERNON
26058;26500;BOURG-LES-VALENCE
51152;51500;CHIGNY-LES-ROSES
68007;68280;ANDOLSHEIM
39176;39600;CRAMANS
25531;25340;SANTOCHE
22003;22100;AUCALEUC
26342;26130;SOLERIEUX
25444;25870;PALISE
54591;54134;VOINEMONT
28251;28500;MEZIERES-EN-DROUAIS
25021;25610;ARC-ET-SENANS
81176;81140;MONTELS
35148;35270;LANRIGAN
33475;33710;SAINT-SEURIN-DE-BOURG
45063;45620;CERDON
8501;8110;WILLIERS
31275;31480;LAREOLE
59374;59440;MARBAIX
71158;71290;CUISERY
58042;58400;BULCY
74056;74400;CHAMONIX-MONT-BLANC
1274;1130;LES NEYROLLES
65169;65400;ESTAING
57027;57380;ARRAINCOURT
91226;91580;ETRECHY
10376;10140;THIEFFRAIN
2225;2810;COURCHAMPS
87067;87250;FOLLES
97208;97250;FONDS-SAINT-DENIS
45328;45490;TREILLES-EN-GATINAIS
8140;8160;DOM-LE-MESNIL
14335;14430;HOTOT-EN-AUGE
27044;27180;LES BAUX-SAINTE-CROIX
14044;14610;BASLY
39364;39300;MONTROND
16014;16300;ANGEDUC
19016;19800;BAR
64367;64300;MASLACQ
1145;1240;DOMPIERRE-SUR-VEYLE
28177;28630;GELLAINVILLE
64049;64120;AROUE-ITHOROTS-OLHAIBY
54407;54330;OGNEVILLE
25494;25370;ROCHEJEAN
53055;53300;CHANTRIGNE
76209;76220;DAMPIERRE-EN-BRAY
10035;10310;BAYEL
95058;95340;BERNES-SUR-OISE
2363;2300;GUNY
30181;30260;MONTMIRAT
55111;55300;CHAUVONCOURT
61187;61270;LES GENETTES
1358;1300;SAINT-GERMAIN-LES-PAROISSES
24163;24360;ETOUARS
55422;55110;REGNEVILLE-SUR-MEUSE
57120;57170;BURLIONCOURT
57141;57590;CHICOURT
77355;77520;PAROY
31230;31150;GRATENTOUR
22062;22230;GOMENE
19088;19300;GRANDSAIGNE
8143;8220;DOUMELY-BEGNY
97608;97610;DZAOUDZI
97210;97240;LE FRANCOIS
6041;6620;CIPIERES
74164;74970;MARIGNIER
21269;21130;FLAMMERANS
8137;8090;DAMOUZY
64199;64330;DIUSSE
70075;70150;BONBOILLON
74206;74550;ORCIER
89262;89700;MOLOSMES
55435;55000;ROBERT-ESPAGNE
30304;30760;SALAZAC
94052;94130;NOGENT-SUR-MARNE
60257;60240;FRESNE-LEGUILLON
71452;71220;SAINT-MARTIN-DE-SALENCEY
59623;59297;VILLERS-GUISLAIN
30243;30380;SAINT-CHRISTOL-LES-ALES
41136;41500;MER
73069;73390;CHAMOUX-SUR-GELON
31481;31470;SAINTE-FOY-DE-PEYROLIERES
89209;89150;JOUY
42266;42380;SAINT-NIZIER-DE-FORNAS
55452;55500;SAINT-AMAND-SUR-ORNAIN
71520;71100;SEVREY
62472;62170;INXENT
59618;59600;VIEUX-RENG
2B291;20229;STAZZONA
8086;8240;BRIQUENAY
44203;44360;LE TEMPLE-DE-BRETAGNE
24172;24620;LES EYZIES-DE-TAYAC-SIREUIL
27564;27230;SAINT-MARDS-DE-FRESNE
33272;33620;MARSAS
88069;88270;BOUXIERES-AUX-BOIS
24240;24510;LIMEUIL
42238;42440;SAINT-JEAN-LA-VETRE
65187;65670;GAUSSAN
5140;5130;SAINT-ETIENNE-LE-LAUS
54082;54800;BONCOURT
19061;19150;CORNIL
12037;12480;BROQUIES
45120;45420;DAMMARIE-EN-PUISAYE
32250;32420;MEILHAN
70311;70300;LUXEUIL-LES-BAINS
49030;49160;BLOU
56250;56130;THEHILLAC
68150;68420;HUSSEREN-LES-CHATEAUX
66116;66150;MONTFERRER
77506;77250;VILLEMER
64108;64270;BELLOCQ
53224;53240;SAINT-GERMAIN-LE-FOUILLOUX
14565;14960;SAINT-COME-DE-FRESNE
60626;60590;TALMONTIERS
40007;40700;ARGELOS
37057;37240;LA CHAPELLE-BLANCHE-SAINT-MARTIN
63197;63440;LISSEUIL
40132;40300;LABATUT
68209;68630;MITTELWIHR
91405;91490;MILLY-LA-FORET
25188;25600;DAMBENOIS
71264;71250;LOURNAND
67102;67117;DOSSENHEIM-KOCHERSBERG
52184;52300;EFFINCOURT
43066;43430;CHAUDEYROLLES
28243;28310;MEROUVILLE
25197;25960;DELUZ
9249;9300;ROQUEFIXADE
27379;27150;MAINNEVILLE
64219;64290;ESTIALESCQ
14732;14400;VAUX-SUR-AURE
32207;32810;LEBOULIN
70206;70400;ECHENANS-SOUS-MONT-VAUDOIS
94048;94440;MAROLLES-EN-BRIE
24014;24290;AUBAS
47254;47700;SAINT-MARTIN-CURTON
21402;21290;MENESBLE
49033;49110;LA BOISSIERE-SUR-EVRE
80045;80300;AUTHUILLE
69086;69210;FLEURIEUX-SUR-L'ARBRESLE
80375;80290;GAUVILLE
42043;42330;CHAMBOEUF
39235;39700;FRAISANS
38216;38470;MALLEVAL-EN-VERCORS
77112;77760;CHEVRAINVILLIERS
73290;73500;TERMIGNON
76275;76290;FONTENAY
14649;14700;SAINT-PIERRE-DU-BU
22052;22160;DUAULT
76573;76116;SAINT-DENIS-LE-THIBOULT
31105;31460;CARAGOUDES
52059;52360;BONNECOURT
62148;62320;BOIS-BERNARD
49241;49124;LE PLESSIS-GRAMMOIRE
38130;38260;LA COTE-SAINT-ANDRE
89210;89160;JULLY
61317;61230;ORGERES
93013;93350;LE BOURGET
2B046;20228;CAGNANO
62304;62960;ERNY-SAINT-JULIEN
